2020.06.17 17:41:03,834	INFO	3380	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/116.202.247.0/26
2020.06.17 17:41:03,834	INFO	3380	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/0.0.0.0/0
2020.06.17 17:42:54,118	INFO	2714	org.l2jmobius.loginserver.GameServerThread	GameServer [31] Khadia: Connection lost: Connection reset
2020.06.17 17:42:54,119	INFO	2714	org.l2jmobius.loginserver.GameServerThread	Server [31] Khadia is now set as disconnected.
2020.06.17 17:43:49,356	INFO	3381	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [31] Khadia IP's:
2020.06.17 17:43:49,356	INFO	3381	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2020.06.17 17:43:49,357	INFO	3381	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/116.202.247.0/26
2020.06.17 17:43:49,357	INFO	3381	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/0.0.0.0/0
2020.06.17 18:37:58,942	INFO	3381	org.l2jmobius.loginserver.GameServerThread	GameServer [31] Khadia: Connection lost: Connection reset
2020.06.17 18:37:58,943	INFO	3381	org.l2jmobius.loginserver.GameServerThread	Server [31] Khadia is now set as disconnected.
2020.06.17 18:39:00,238	INFO	3412	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [31] Khadia IP's:
2020.06.17 18:39:00,239	INFO	3412	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2020.06.17 18:39:00,239	INFO	3412	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/116.202.247.0/26
2020.06.17 18:39:00,239	INFO	3412	org.l2jmobius.loginserver.GameServerThread	116.202.247.51/0.0.0.0/0
